StaffId;Executive;Manager;Coach;Scout;Trainer;Off Pref;Phy Pref;Line Matching;Goalie Handling;Favor Veterans;Innovation;Loyalty;Coaching G;Coaching Defense;Coaching Forwards;Coaching Prospects;Def Skills;Off Skills;Phy Training;Player Management;Motivation;Discipline;Negotiating;Self-Preservation;Tactics;Ingame Tactics;Trainer Skill;Evaluate Abilities;Evaluate Potential
166;20;15;5;5;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
167;10;15;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;13;11;11;13;10;14;12;13;16;11;13;11;0;;14;12
168;20;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;12;12;11;11;11;8;12;14;14;15;16;8;10;0;;16;15
169;20;15;5;5;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;13;11;10;10;10;13;10;10;10;10;10;10;0;;13;12
170;20;20;14;20;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;13;15;12;9;15;12;14;12;14;17;16;17;14;15;0;;16;14
171;20;15;5;5;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
172;20;20;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;13;13;11;13;12;11;14;15;17;16;14;10;13;0;;16;14
173;20;15;5;5;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
174;20;20;14;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;12;15;14;13;15;12;16;14;14;17;14;13;15;0;;18;16
175;20;15;5;5;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
176;20;15;5;5;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
177;20;20;10;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;12;13;11;12;10;15;13;12;14;11;11;11;0;;13;15
178;20;15;5;5;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;12;10;10;0;;10;10
179;20;20;10;20;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;12;9;13;9;13;12;10;12;16;15;16;18;10;9;0;;14;17
180;20;15;5;5;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
181;10;10;20;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;15;13;11;16;10;14;13;11;10;12;13;12;0;;13;11
182;20;20;10;20;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;14;12;12;13;12;11;12;12;15;16;16;15;9;13;0;;13;16
183;20;15;5;5;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
184;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;14;11;14;12;14;13;13;13;10;12;13;12;0;;12;14
185;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;16;13;13;17;13;15;13;11;11;11;13;13;15;0;;12;14
186;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;10;10;12;10;10;10;11;10;10;10;10;10;10;0;;11;11
187;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;17;11;12;16;11;13;13;11;12;10;11;13;12;0;;13;11
188;1;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;14;14;15;15;13;14;14;12;11;10;10;14;13;0;;13;10
189;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;16;15;15;10;14;14;11;12;10;11;14;14;0;;15;11
190;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;17;10;10;15;11;10;12;15;10;9;10;9;10;9;0;;14;12
191;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;7;11;12;13;14;13;12;13;14;10;13;14;13;0;;12;10
192;20;20;16;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Conservative;Ruthless;13;12;13;13;11;12;13;13;11;13;13;14;11;11;0;;12;15
193;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;13;10;10;10;10;10;12;10;10;10;10;10;10;0;;12;14
194;10;10;20;20;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;15;10;10;11;12;11;11;12;12;12;11;15;14;13;0;;10;10
195;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;13;12;10;10;10;10;11;10;10;10;10;10;10;0;;11;10
196;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;11;15;13;14;14;12;15;12;10;10;10;14;15;0;;14;12
197;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;10;10;10;10;10;10;11;10;10;10;10;10;10;0;;10;10
198;1;18;20;15;1;Standard;Balanced;Passive;Aggressive;Prefers Prospects;Balanced;Ruthless;16;16;16;17;15;15;13;17;16;14;12;16;15;15;0;;15;13
199;10;12;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;14;11;13;13;11;11;12;12;14;11;11;12;13;0;;14;11
200;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;15;12;15;14;13;14;10;10;10;8;13;12;0;;13;11
201;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;9;7;13;10;10;12;12;12;10;10;10;11;11;0;;14;12
202;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;13;11;12;15;10;11;13;11;14;10;11;14;12;0;;13;11
203;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;13;17;16;10;17;12;15;12;11;12;12;13;12;0;;14;12
204;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;10;10;16;11;10;14;15;13;13;10;11;8;9;0;;14;12
205;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;15;14;13;14;12;14;15;13;11;13;15;14;0;;12;12
206;1;10;20;20;1;Standard;Physical;Passive;Conservative;Prefers Prospects;Innovative;Balanced;14;13;15;15;12;15;15;15;15;16;10;13;14;15;0;;12;10
207;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;12;12
208;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;10;13;11;11;14;12;10;10;10;10;10;10;10;0;;11;14
209;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;11;11;10;10;10;12;10;10;10;10;10;10;0;;15;12
210;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;14;10;10;10;10;11;10;10;10;10;10;10;0;;12;10
211;1;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;15;17;15;16;15;11;10;10;10;10;10;10;0;;12;14
212;10;10;20;20;1;Defensive;Non-physical;Balanced;Conservative;Balanced;Balanced;Balanced;16;10;10;16;11;10;10;15;11;11;10;13;8;10;0;;12;14
213;20;20;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;13;14;15;14;14;13;14;10;11;13;9;8;9;0;;12;14
214;10;10;20;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;15;14;13;15;15;15;12;14;10;14;14;15;0;;14;12
215;10;10;20;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;14;12;14;14;11;15;15;14;14;10;14;14;15;0;;13;11
216;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;12;11
217;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;13;14;14;11;12;12;13;11;11;10;12;12;12;0;;13;11
218;1;10;20;20;1;Defensive;Balanced;Passive;Aggressive;Prefers Veterans;Conservative;Ruthless;13;15;15;16;15;15;12;12;11;15;9;11;14;14;0;;12;10
219;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;8;6;11;8;6;13;11;10;10;10;10;10;10;0;;12;11
220;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;10;10;13;10;10;10;11;10;10;10;10;10;10;0;;12;11
221;10;10;20;20;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;13;12;12;12;15;13;14;14;11;14;14;12;0;;13;11
222;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;16;10;16;15;12;15;14;14;13;10;11;13;15;0;;13;11
223;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;17;12;10;16;12;10;12;11;10;10;10;10;10;10;0;;13;11
224;10;10;20;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;12;12;15;10;16;13;11;14;10;11;13;12;0;;13;11
225;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;14;12;14;10;12;11;11;10;10;12;15;15;0;;13;11
226;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;10;10;13;11;10;11;14;10;10;11;10;11;11;0;;12;11
227;1;10;20;20;1;Defensive;Physical;Balanced;Conservative;Prefers Veterans;Conservative;Very Loyal;11;16;14;14;17;14;16;14;13;10;11;11;15;15;0;;13;11
228;10;14;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;13;16;12;12;15;13;15;15;14;12;11;16;16;0;;13;15
229;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;18;10;10;15;11;10;14;14;11;12;10;11;13;8;0;;14;12
230;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;12;13;14;13;13;13;14;14;10;14;13;12;0;;13;10
231;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;11;12;15;13;11;15;13;12;10;14;14;15;0;;12;10
232;10;10;20;20;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;11;13;13;12;14;12;11;14;11;11;10;10;15;14;0;;12;10
233;10;10;20;20;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;16;10;10;13;11;10;12;14;13;11;10;13;10;11;0;;13;11
234;1;14;20;20;1;Standard;Physical;Aggressive;Conservative;Balanced;Balanced;Ruthless;13;14;17;13;14;16;15;14;15;15;12;14;16;15;0;;16;13
235;10;10;20;20;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;9;14;12;13;13;11;14;14;12;11;13;15;14;0;;12;11
236;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;10;11;15;13;12;15;13;12;10;13;13;13;0;;13;10
237;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;10;12;16;14;11;14;13;10;10;10;9;8;10;0;;13;11
238;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;13;11;10;10;10;11;10;10;10;10;10;10;0;;15;13
239;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;13;17;13;14;15;13;15;14;13;10;15;15;15;0;;15;12
240;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;10;10;13;12;10;14;14;14;13;10;14;10;10;0;;14;11
241;10;10;20;20;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;15;11;15;12;14;14;12;11;12;12;13;13;0;;14;12
242;10;10;20;20;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;11;11;14;13;15;14;14;15;10;14;14;12;0;;12;11
243;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;12;9;7;8;9;12;7;10;10;11;10;10;10;0;;12;9
244;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;10;10;12;10;10;11;13;13;12;11;13;11;11;0;;12;11
245;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;15;15;13;16;11;13;12;12;10;14;13;13;0;;15;15
246;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;10;10;15;11;10;14;13;10;10;10;11;10;9;0;;11;13
247;20;20;20;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;11;13;15;10;13;12;14;14;11;12;12;12;0;;12;11
248;1;11;20;20;1;Offensive;Physical;Aggressive;Balanced;Balanced;Innovative;Loyal;14;15;18;14;15;17;15;16;16;15;10;17;17;16;0;;15;12
249;10;10;20;20;1;Very Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;19;10;10;17;13;10;9;14;15;12;12;15;8;8;0;;12;14
250;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;14;12;12;14;12;14;14;14;10;14;14;15;0;;14;12
251;10;10;20;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;17;16;13;14;16;12;16;14;13;15;10;13;15;14;0;;13;11
252;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;10;10;11;10;10;10;11;10;10;10;10;10;10;0;;12;10
253;10;10;20;20;1;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;15;12;11;15;13;11;13;13;11;14;14;12;0;;12;10
254;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;16;12;15;16;13;15;15;11;12;12;15;14;14;0;;13;11
255;1;11;20;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;15;17;16;15;18;14;19;18;17;17;10;17;17;15;0;;15;13
256;10;10;20;20;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;17;11;10;15;11;10;10;15;11;10;12;10;11;11;0;;13;11
257;20;14;20;8;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;13;11;12;14;8;12;11;12;14;10;15;11;11;0;;9;11
258;10;15;20;20;1;Offensive;Physical;Balanced;Balanced;Prefers Veterans;Balanced;Loyal;10;11;14;12;10;10;10;15;10;10;11;10;14;13;0;;12;13
259;1;10;20;20;1;Standard;Balanced;Balanced;Conservative;Balanced;Conservative;Loyal;11;16;13;13;15;15;15;15;9;8;9;8;15;15;0;;12;10
260;10;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;11;10;11;10;10;10;10;10;10;10;10;10;10;0;;12;16
261;20;20;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;11;14;13;12;14;14;16;12;12;16;13;11;11;0;;14;12
262;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;10;10;14;11;10;14;14;15;13;12;11;9;10;0;;14;10
263;10;12;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;11;13;15;13;14;14;14;15;11;11;15;13;0;;12;14
264;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;14;14;12;13;13;14;14;14;10;15;14;14;0;;13;11
265;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;11;10;11;11;10;11;13;14;13;13;13;12;12;0;;15;13
266;10;10;20;20;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;13;13;15;14;12;10;13;12;13;10;11;14;15;0;;13;15
267;10;14;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;12;12;15;14;13;14;14;13;11;16;16;15;0;;14;12
268;10;10;20;20;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;11;12;14;11;14;13;13;13;10;13;14;13;0;;13;11
269;10;10;20;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;15;13;14;14;13;15;12;15;14;12;10;15;15;15;0;;14;11
270;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;11;10;15;11;10;13;13;10;10;12;12;12;11;0;;12;14
271;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;12;14;16;15;13;15;14;13;14;10;14;12;13;0;;13;15
272;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;14;14;15;11;15;15;13;13;12;11;13;13;0;;13;11
273;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;17;14;10;17;12;13;10;11;12;10;13;11;0;;14;12
274;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;14;12;15;12;14;12;10;10;10;10;10;10;0;;12;13
275;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;10;10;12;10;10;10;11;10;10;10;10;10;10;0;;12;11
276;10;15;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;14;14;13;13;13;11;13;13;10;14;13;12;0;;12;10
277;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;14;12;14;13;11;9;12;11;12;14;13;13;0;;12;14
278;10;10;20;20;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;17;10;10;16;13;10;12;13;15;13;10;12;13;8;0;;12;10
279;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;14;13;13;14;8;13;13;9;11;13;14;11;0;;12;12
280;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;10;12;10;11;12;13;14;14;10;14;12;13;0;;17;14
281;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;13;12;14;14;12;10;13;13;13;10;13;13;14;0;;14;12
282;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;14;12;13;13;12;13;14;14;10;13;13;13;0;;13;11
283;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;10;10;11;10;10;10;12;10;10;10;10;10;10;0;;12;11
284;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;10;11;10;10;10;11;10;10;10;10;10;10;0;;12;12
285;10;10;20;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;13;12;12;11;12;13;15;14;11;13;12;13;0;;12;11
286;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;17;11;11;17;12;14;10;12;12;11;16;13;0;;14;12
287;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;10;10;16;12;10;13;13;11;11;12;12;8;10;0;;12;15
288;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;11;10;14;13;10;13;15;10;11;12;11;13;12;0;;14;11
289;1;18;20;20;1;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Conservative;Ruthless;13;13;14;14;13;16;13;15;13;15;15;15;14;16;0;;14;12
290;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;16;16;12;16;11;13;10;14;12;8;14;14;0;;14;12
291;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;11;10;14;12;10;14;15;13;11;12;15;12;11;0;;13;11
292;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;13;13;10;10;10;12;10;10;10;10;10;10;0;;11;13
293;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;14;14;13;13;13;11;12;14;13;12;13;14;13;0;;11;13
294;10;10;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;13;14;15;13;13;12;12;13;12;10;13;13;13;0;;12;10
295;10;10;20;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;16;12;13;16;13;16;15;9;11;13;14;13;10;0;;15;11
296;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;17;10;10;16;11;10;12;14;14;13;10;11;12;10;0;;12;10
297;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;10;10;10;10;10;0;;18;14
298;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;18;16
299;10;14;20;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;12;12;14;17;14;14;13;14;11;8;11;12;13;13;0;;12;14
300;10;10;15;20;1;Defensive;Very Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;13;10;10;13;10;11;12;10;10;10;10;10;10;0;;12;14
301;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;16;13
302;10;10;15;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;9;9;11;12;13;11;10;12;10;10;10;10;10;10;0;;13;16
303;10;10;15;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;13;10;10;12;10;10;12;10;10;10;10;10;10;0;;11;14
304;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;12;15
305;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;10;13
306;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;10;10;12;10;10;10;10;10;10;10;10;10;0;;11;7
307;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;14;16
308;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;14;16
309;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;12;17
310;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;15;12
311;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;10;12
312;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;12;11;11;10;13;10;10;11;10;10;10;0;;16;14
313;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;12;8
314;20;20;14;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;9;10;10;11;8;10;12;14;11;13;14;9;10;0;;12;12
315;20;20;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;15;15;13;15;12;13;15;15;14;16;14;11;12;0;;17;15
316;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;15;17
317;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;13;10;10;10;10;10;10;0;;12;14
318;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;13;11;11;14;10;13;10;10;10;10;10;10;0;;14;12
319;20;20;15;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;13;11;10;13;10;13;10;10;11;10;10;10;0;;14;12
320;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;10;13
321;20;20;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;11;10;10;10;0;;13;15
322;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;10;12
323;10;10;15;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;13;10;11;12;10;11;12;10;10;10;10;10;10;0;;11;16
324;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;11;10;10;10;12;10;10;10;10;10;10;0;;10;13
325;10;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;13;11;14;13;10;15;10;10;13;10;10;10;0;;19;13
326;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;11;10;10;10;12;10;10;11;10;10;10;0;;13;17
327;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;13;15
328;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;12;10;10;10;10;10;10;0;;15;17
329;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;11;11;11;10;10;10;10;10;10;10;10;0;;10;12
330;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;14;14;12;12;10;10;10;10;10;10;10;10;0;;11;7
331;10;10;20;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;11;15;15;10;16;13;12;13;12;10;8;11;0;;12;14
332;10;10;15;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;11;13;10;13;13;10;11;10;10;10;10;10;10;0;;12;9
333;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;11;11;11;11;10;10;10;10;10;10;10;10;0;;11;7
